COCET 1451-1500 日本語->英語	
地下の	underground
妊娠している	pregnant
肥沃な	fertile
無菌の	sterile
精子	sperm
胚	embryo
染色体	chromosome
受精させる	fertilize
拒否する	refuse
交換する	exchange
回す	rotate
修正する	modify
搭載する	mount
承認する	approve
隠れる	hide
～のふりをする	pretend
調べる	probe
非難する	blame
悩ませる	bother
許す	forgive
吹く	blow
修理する	fix
破裂する	burst
探検する	explore
投げ捨てる	dump
切り落とす	chop
切りそろえる	trim
炎	flame
火星	Mars
木星	Jupiter
彗星	comet
小惑星	asteroid
放射線	parabola
災害	disaster
結果	consequence
脅威	threat
生き物	creature
哺乳類	mammal
爬虫類	reptile
恐竜	dinosaur
殻	shell
脊椎動物	vertebrate
骨格	skeleton
信用する	trust
分類する	classify
分割する	split
資格を与える	entitle
購入する	purchase
雇う	hire
重役	executive
